COD_DEP;DESC_DEP;COD_DIS;DESC_DIS;COD_CIU;DESC_CIU
8;ITAPUA;111;LA PAZ;1496;CIA.AGRIC.LTDA. LA PAZ
8;ITAPUA;111;LA PAZ;1497;CIA.SAN CARLOS
8;ITAPUA;111;LA PAZ;1498;CALLE 2
8;ITAPUA;111;LA PAZ;6260;CALLE 6
8;ITAPUA;111;LA PAZ;6261;CALLE N
8;ITAPUA;111;LA PAZ;6262;CIA. CAAGUAZU
8;ITAPUA;111;LA PAZ;6263;NACIENTE DEL TEMBEY
8;ITAPUA;112;TOMAS R. PEREIRA;1499;MARIA AUXILIADORA
8;ITAPUA;112;TOMAS R. PEREIRA;1500;KILOMETRO 51 TRIUNFO
8;ITAPUA;112;TOMAS R. PEREIRA;1501;PUENTE SAN BRULLO CUE
8;ITAPUA;113;YATYTAY;1502;YATAITY
8;ITAPUA;113;YATYTAY;1503;YATYTAY
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1504;HERIBERTA S.DE IGLESIAS
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1505;CERRO BARRERO
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1506;CERRO BERTA
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1507;CERRO MBATOVY
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1508;CERRO PABLA
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1509;CERRO SAN RAFAEL
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1510;CERRO TACUARY
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1511;CERRO VIOLETA
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1512;CERRO YAGUA CUA
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1513;CERRO YAGUA GUAZU
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1514;COCHI
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1515;COL.ALTO VERA
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1516;CRUCE GUAVIRA
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1517;POTRERO PASTOREO
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1518;POTRERO PIRAPO
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1519;POTRERO SAN PABLO
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1520;POTRERO SAN PEDRO MI
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1521;POTRERO TAGUATO
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1522;POTRERO YUQUERI
8;ITAPUA;114;HERIBERTA S.DE IGLESIAS;1523;TAYI POTRERO
8;ITAPUA;221;PIRAPO;5698;PIRAPO
8;ITAPUA;221;PIRAPO;5698;PIRAPO
8;ITAPUA;221;PIRAPO;5698;PIRAPO
8;ITAPUA;221;PIRAPO;5698;PIRAPO
8;ITAPUA;221;PIRAPO;5698;PIRAPO
8;ITAPUA;221;PIRAPO;5711;COL. CARANDAY
8;ITAPUA;221;PIRAPO;5895;CIA. VACA I
8;ITAPUA;232;ITAPUA POTY;4606;ITAPUA POTY
8;ITAPUA;243;FEDERICO CHAVEZ;4609;FEDERICO CHAVEZ
8;ITAPUA;262;ALTO VERA;;
9;MISIONES;115;SAN JUAN BAUTISTA;1524;SAN JUAN BAUTISTA
9;MISIONES;115;SAN JUAN BAUTISTA;1525;CERRO PERO
9;MISIONES;115;SAN JUAN BAUTISTA;1526;COCHI-Y
9;MISIONES;115;SAN JUAN BAUTISTA;1527;COL.SAN JUAN
9;MISIONES;115;SAN JUAN BAUTISTA;1528;GARAY
9;MISIONES;115;SAN JUAN BAUTISTA;1529;ISLA TOBATI
9;MISIONES;115;SAN JUAN BAUTISTA;1530;SAN CRISTOBAL
9;MISIONES;115;SAN JUAN BAUTISTA;1531;SAN JUAN BAUTISTA (MUNICIPIO)
9;MISIONES;115;SAN JUAN BAUTISTA;1531;SAN JUAN BAUTISTA (MUNICIPIO)
9;MISIONES;115;SAN JUAN BAUTISTA;1531;SAN JUAN BAUTISTA (MUNICIPIO)
9;MISIONES;115;SAN JUAN BAUTISTA;1531;SAN JUAN BAUTISTA (MUNICIPIO)
9;MISIONES;115;SAN JUAN BAUTISTA;1531;SAN JUAN BAUTISTA (MUNICIPIO)
9;MISIONES;115;SAN JUAN BAUTISTA;1531;SAN JUAN BAUTISTA (MUNICIPIO)
9;MISIONES;115;SAN JUAN BAUTISTA;1531;SAN JUAN BAUTISTA (MUNICIPIO)
9;MISIONES;115;SAN JUAN BAUTISTA;1531;SAN JUAN BAUTISTA (MUNICIPIO)
9;MISIONES;115;SAN JUAN BAUTISTA;1531;SAN JUAN BAUTISTA (MUNICIPIO)
9;MISIONES;115;SAN JUAN BAUTISTA;1531;SAN JUAN BAUTISTA (MUNICIPIO)
9;MISIONES;115;SAN JUAN BAUTISTA;1531;SAN JUAN BAUTISTA (MUNICIPIO)
9;MISIONES;115;SAN JUAN BAUTISTA;1531;SAN JUAN BAUTISTA (MUNICIPIO)
9;MISIONES;115;SAN JUAN BAUTISTA;1531;SAN JUAN BAUTISTA (MUNICIPIO)
9;MISIONES;115;SAN JUAN BAUTISTA;1532;SAN ROQUE
9;MISIONES;115;SAN JUAN BAUTISTA;1533;TRISTEN SALAZAR
9;MISIONES;116;AYOLAS;1534;AYOLAS
9;MISIONES;116;AYOLAS;1535;3 COQUEROS
9;MISIONES;116;AYOLAS;1536;ATINGUY
9;MISIONES;116;AYOLAS;1537;AVILA CUE
9;MISIONES;116;AYOLAS;1538;AYOLAS (MUNICIPIO)
9;MISIONES;116;AYOLAS;1538;AYOLAS (MUNICIPIO)
9;MISIONES;116;AYOLAS;1538;AYOLAS (MUNICIPIO)
9;MISIONES;116;AYOLAS;1538;AYOLAS (MUNICIPIO)
9;MISIONES;116;AYOLAS;1538;AYOLAS (MUNICIPIO)
9;MISIONES;116;AYOLAS;1538;AYOLAS (MUNICIPIO)
9;MISIONES;116;AYOLAS;1538;AYOLAS (MUNICIPIO)
9;MISIONES;116;AYOLAS;1538;AYOLAS (MUNICIPIO)
9;MISIONES;116;AYOLAS;1538;AYOLAS (MUNICIPIO)
9;MISIONES;116;AYOLAS;1539;BASE AEREA YACYRETA
9;MISIONES;116;AYOLAS;1540;BOQUERON
9;MISIONES;116;AYOLAS;1541;CHACO-I
9;MISIONES;116;AYOLAS;1542;COCHI-Y
9;MISIONES;116;AYOLAS;1543;COL.ALEJO GARCIA 1A.
9;MISIONES;116;AYOLAS;1544;COL.CO'EYU
9;MISIONES;116;AYOLAS;1545;COSTA YABEBYRY
9;MISIONES;116;AYOLAS;1546;COL.ALEJO GARCIA 2A.
9;MISIONES;116;AYOLAS;1547;ISLA CURE'I
9;MISIONES;116;AYOLAS;1548;ISLA PAJARO
9;MISIONES;116;AYOLAS;1549;ISLA TRES HERMANAS
9;MISIONES;116;AYOLAS;1550;LIMA
9;MISIONES;116;AYOLAS;1551;MBOCAYA
9;MISIONES;116;AYOLAS;1552;MBURAJHEY
9;MISIONES;116;AYOLAS;1553;MEDIO DIA
9;MISIONES;116;AYOLAS;1554;POTRERO
9;MISIONES;116;AYOLAS;1555;PUERTO CORATEI
9;MISIONES;116;AYOLAS;1556;PUERTO GUARDIA CUE
9;MISIONES;116;AYOLAS;1557;PUERTO TURI
9;MISIONES;116;AYOLAS;1558;SALTO YASYRETA
9;MISIONES;116;AYOLAS;1559;SAN IGNACIO CUE(I.IGNACIO CUE)
9;MISIONES;116;AYOLAS;1560;SAN RAFAEL
9;MISIONES;116;AYOLAS;1561;YAGUARY
9;MISIONES;116;AYOLAS;1562;YASYRETA PUNTA
9;MISIONES;116;AYOLAS;1563;YATAITY
9;MISIONES;117;SAN IGNACIO;1564;SAN IGNACIO
9;MISIONES;117;SAN IGNACIO;1565;ARROYO VERDE
9;MISIONES;117;SAN IGNACIO;1566;COL.CA'A YOJHA
9;MISIONES;117;SAN IGNACIO;1567;COL.MANZANA D
9;MISIONES;117;SAN IGNACIO;1568;COSTA BRASIL
9;MISIONES;117;SAN IGNACIO;1569;COSTA PUCU
9;MISIONES;117;SAN IGNACIO;1570;ESTANCIA AGRO SAN JUAN
9;MISIONES;117;SAN IGNACIO;1571;ESTANCIA PARAGUAY
9;MISIONES;117;SAN IGNACIO;1572;ISLA GUAZU
9;MISIONES;117;SAN IGNACIO;1573;PLATERO
9;MISIONES;117;SAN IGNACIO;1574;SAN BENTO
9;MISIONES;117;SAN IGNACIO;1575;SAN IGNACIO (MUNICIPIO)
9;MISIONES;117;SAN IGNACIO;1575;SAN IGNACIO (MUNICIPIO)
9;MISIONES;117;SAN IGNACIO;1575;SAN IGNACIO (MUNICIPIO)
9;MISIONES;117;SAN IGNACIO;1575;SAN IGNACIO (MUNICIPIO)
9;MISIONES;117;SAN IGNACIO;1575;SAN IGNACIO (MUNICIPIO)
9;MISIONES;117;SAN IGNACIO;1575;SAN IGNACIO (MUNICIPIO)
9;MISIONES;117;SAN IGNACIO;1575;SAN IGNACIO (MUNICIPIO)
9;MISIONES;117;SAN IGNACIO;1575;SAN IGNACIO (MUNICIPIO)
9;MISIONES;117;SAN IGNACIO;1575;SAN IGNACIO (MUNICIPIO)
9;MISIONES;117;SAN IGNACIO;1575;SAN IGNACIO (MUNICIPIO)
9;MISIONES;117;SAN IGNACIO;1576;SAN JAVIER
9;MISIONES;117;SAN IGNACIO;1577;SAN JUAN
9;MISIONES;117;SAN IGNACIO;1578;SAN PABLO
9;MISIONES;117;SAN IGNACIO;1579;SANGRE DE DRAGON
9;MISIONES;117;SAN IGNACIO;1580;SANTA RITA
9;MISIONES;117;SAN IGNACIO;1581;TAJHYI-TY
9;MISIONES;117;SAN IGNACIO;1582;TAYY
9;MISIONES;117;SAN IGNACIO;1583;TAÑERENDY
9;MISIONES;118;SAN MIGUEL;1584;SAN MIGUEL
9;MISIONES;118;SAN MIGUEL;1585;ARAZAPE
9;MISIONES;118;SAN MIGUEL;1586;COL.YSYPO POTRERO
9;MISIONES;118;SAN MIGUEL;1587;COSTA JHU
9;MISIONES;118;SAN MIGUEL;1588;ESTANCIA CAPII BEBE
9;MISIONES;118;SAN MIGUEL;1589;ESTANCIA LOMA POTY
9;MISIONES;118;SAN MIGUEL;1590;ESTANCIA MEZA
9;MISIONES;118;SAN MIGUEL;1591;ESTANCIA ROSARIO
9;MISIONES;118;SAN MIGUEL;1592;ESTANCIA SAN JUAN
9;MISIONES;118;SAN MIGUEL;1593;ESTANCIA SAN ROQUE
9;MISIONES;118;SAN MIGUEL;1594;ESTANCIA SANTA NINA
9;MISIONES;118;SAN MIGUEL;1595;ESTANCIA SANTA TERESA
9;MISIONES;118;SAN MIGUEL;1596;ESTANCIA SANTO TOMAS
9;MISIONES;118;SAN MIGUEL;1597;ESTANCIA TEBICUARY
9;MISIONES;118;SAN MIGUEL;1598;ESTANCIA YGAU
9;MISIONES;118;SAN MIGUEL;1599;ESTANCIA Z.BARRIOS
9;MISIONES;118;SAN MIGUEL;1600;ISLA TACUARA
9;MISIONES;118;SAN MIGUEL;1601;ITA YURU
9;MISIONES;118;SAN MIGUEL;1602;JHUGUA
9;MISIONES;118;SAN MIGUEL;1603;PUESTO CAACUPE MI
9;MISIONES;118;SAN MIGUEL;1604;PUESTO CANGUERY
9;MISIONES;118;SAN MIGUEL;1605;PUESTO ESTANCIA BELLA ITALIA
9;MISIONES;118;SAN MIGUEL;1606;PUESTO RANCHO DEL MEDIO
9;MISIONES;118;SAN MIGUEL;1607;SAN MAURICIO
9;MISIONES;118;SAN MIGUEL;1608;SAN MIGUEL (MUNICIPIO)
9;MISIONES;118;SAN MIGUEL;1608;SAN MIGUEL (MUNICIPIO)
9;MISIONES;118;SAN MIGUEL;1608;SAN MIGUEL (MUNICIPIO)
9;MISIONES;118;SAN MIGUEL;1608;SAN MIGUEL (MUNICIPIO)
9;MISIONES;118;SAN MIGUEL;1609;SAN PEDRO
9;MISIONES;118;SAN MIGUEL;1610;SAN ROQUE
9;MISIONES;118;SAN MIGUEL;1611;YSYPO
9;MISIONES;119;SAN PATRICIO;1612;SAN PATRICIO
9;MISIONES;119;SAN PATRICIO;1613;ARROCERA ISLA GUAZU
9;MISIONES;119;SAN PATRICIO;1614;ESTANCIA ISLA TIMBO
9;MISIONES;119;SAN PATRICIO;1615;SANTO ANGEL
9;MISIONES;119;SAN PATRICIO;1616;ÑACUTI
9;MISIONES;119;SAN PATRICIO;6264;SAN PATRICIO (MUNICIPIO)
9;MISIONES;120;SANTIAGO;1617;SANTIAGO
9;MISIONES;120;SANTIAGO;1618;CAAGUAZU
9;MISIONES;120;SANTIAGO;1619;CAAGUY PO I
9;MISIONES;120;SANTIAGO;1620;CAAGUY GUAZU
9;MISIONES;120;SANTIAGO;1621;POTRERO YBATE
9;MISIONES;120;SANTIAGO;1622;SAN ANTONIO
9;MISIONES;120;SANTIAGO;1623;SAN FELIPE
9;MISIONES;120;SANTIAGO;1624;SAN RAMON
9;MISIONES;120;SANTIAGO;1625;SANTIAGO (MUNICIPIO)
9;MISIONES;120;SANTIAGO;1626;TAMBORY
9;MISIONES;120;SANTIAGO;6265;CONCEPCION
9;MISIONES;120;SANTIAGO;6266;SANTA TERESITA
9;MISIONES;121;SANTA MARIA;801;SAN FERNANDO
9;MISIONES;121;SANTA MARIA;802;SAN GERONIMO
9;MISIONES;121;SANTA MARIA;803;SANTA MARIA (MUNICIPIO)
9;MISIONES;121;SANTA MARIA;804;TRINIDAD CUE
9;MISIONES;121;SANTA MARIA;805;YACAREY MI
9;MISIONES;121;SANTA MARIA;806;ZANJA CORA
9;MISIONES;121;SANTA MARIA;1627;SANTA MARIA
9;MISIONES;121;SANTA MARIA;1628;ARROYO CARE
9;MISIONES;121;SANTA MARIA;1629;CERRO COSTA
9;MISIONES;121;SANTA MARIA;1630;ESTANCIA ARNOL CUE
9;MISIONES;121;SANTA MARIA;1631;ESTANCIA CA'A CORA
9;MISIONES;121;SANTA MARIA;1632;ESTANCIA CAPURRO
9;MISIONES;121;SANTA MARIA;1633;ESTANCIA MARIA HORTENCIA
9;MISIONES;121;SANTA MARIA;1634;ESTANCIA RAMIREZ CUE
9;MISIONES;121;SANTA MARIA;1635;ESTANCIA SAN BORJA
9;MISIONES;121;SANTA MARIA;1636;ESTANCIA TORORO 1A.
9;MISIONES;121;SANTA MARIA;1637;ESTANCIA TORORO 2A.
9;MISIONES;121;SANTA MARIA;1638;ESTANCIA LA ARMONIA
9;MISIONES;121;SANTA MARIA;1639;ITACURUBI
9;MISIONES;121;SANTA MARIA;1640;PARACAU
9;MISIONES;121;SANTA MARIA;1641;PUERTO ROAS CUE
9;MISIONES;121;SANTA MARIA;1642;SAN ANTONIO
9;MISIONES;121;SANTA MARIA;6210;SAN JUAN BERGMAN
9;MISIONES;121;SANTA MARIA;6267;CURUPAYTY
9;MISIONES;121;SANTA MARIA;6268;ESTANCIA FERLONI
9;MISIONES;121;SANTA MARIA;6269;ESTANCIA V.ALEGRE
9;MISIONES;122;SANTA ROSA;807;SANTA ROSA
9;MISIONES;122;SANTA ROSA;808;BARRIO SAN JOSE
9;MISIONES;122;SANTA ROSA;809;CERRO COSTA
9;MISIONES;122;SANTA ROSA;810;COL.E ACEVEDO
9;MISIONES;122;SANTA ROSA;811;COL.POTRERO GUAZU
9;MISIONES;122;SANTA ROSA;812;ESTANCIA CAA TYGUE
9;MISIONES;122;SANTA ROSA;813;ESTANCIA ISLA ALTA
9;MISIONES;122;SANTA ROSA;814;ESTANCIA ISLA CHAJHA
9;MISIONES;122;SANTA ROSA;815;ESTANCIA JHUGUA GUAZU
9;MISIONES;122;SANTA ROSA;816;ESTANCIA JHUGUA POI
9;MISIONES;122;SANTA ROSA;817;ESTANCIA LA NEGRA
9;MISIONES;122;SANTA ROSA;818;ESTANCIA SAN GABRIEL
9;MISIONES;122;SANTA ROSA;819;ESTANCIA SAN JOSE
9;MISIONES;122;SANTA ROSA;820;ESTANCIA SAN TADEO
9;MISIONES;122;SANTA ROSA;821;ESTANCIA SANTA
9;MISIONES;122;SANTA ROSA;822;ESTANCIA SEGOVIA
9;MISIONES;122;SANTA ROSA;823;ITA JHUGUA
9;MISIONES;122;SANTA ROSA;824;POTRERO ALTO
9;MISIONES;122;SANTA ROSA;825;POTRERO MBYYUI
9;MISIONES;122;SANTA ROSA;826;POTRERO SAN ANTONIO
9;MISIONES;122;SANTA ROSA;827;PUESTO TOLEDO CUE
9;MISIONES;122;SANTA ROSA;828;SAN FRANCISCO CUE
9;MISIONES;122;SANTA ROSA;829;SAN GABRIEL
9;MISIONES;122;SANTA ROSA;830;SAN JOSE
9;MISIONES;122;SANTA ROSA;831;SAN RAFAEL
9;MISIONES;122;SANTA ROSA;2633;SAN SOLANO
9;MISIONES;122;SANTA ROSA;2634;SANTA CRUZ
9;MISIONES;122;SANTA ROSA;2635;SANTA ELENA
9;MISIONES;122;SANTA ROSA;2636;SANTA ROSA (MUNICIPIO)
9;MISIONES;122;SANTA ROSA;3873;YACAREY
9;MISIONES;122;SANTA ROSA;3874;YPUCU
9;MISIONES;122;SANTA ROSA;3875;ZAPATERO CUE
9;MISIONES;122;SANTA ROSA;6211;BARRIO CRISTO REY
9;MISIONES;122;SANTA ROSA;6212;ESTANCIA CONCEPCION
9;MISIONES;122;SANTA ROSA;6213;ESTANCIA MARTA ESTHER
9;MISIONES;122;SANTA ROSA;6214;ESTANCIA VANNI
9;MISIONES;122;SANTA ROSA;6215;SAN FRANCISCO
9;MISIONES;123;VILLA FLORIDA;3876;VILLA FLORIDA
9;MISIONES;123;VILLA FLORIDA;3877;ESTANCIA CENTU CUE
9;MISIONES;123;VILLA FLORIDA;3878;ESTANCIA SAN AGUSTIN
9;MISIONES;123;VILLA FLORIDA;3879;MATOS CUE
9;MISIONES;123;VILLA FLORIDA;3880;PUERTO PARAISO
9;MISIONES;123;VILLA FLORIDA;3881;VILLA FLORIDA (MUNICIPIO)
9;MISIONES;123;VILLA FLORIDA;3881;VILLA FLORIDA (MUNICIPIO)
9;MISIONES;123;VILLA FLORIDA;3881;VILLA FLORIDA (MUNICIPIO)
9;MISIONES;123;VILLA FLORIDA;3881;VILLA FLORIDA (MUNICIPIO)
9;MISIONES;123;VILLA FLORIDA;3881;VILLA FLORIDA (MUNICIPIO)
9;MISIONES;124;YABEBYRY;3882;YABEBYRY
9;MISIONES;124;YABEBYRY;3883;BOULES (ISLA MBURUCUYA
9;MISIONES;124;YABEBYRY;3884;GALEANO CUE
9;MISIONES;124;YABEBYRY;3885;GUARDIA CUE
9;MISIONES;124;YABEBYRY;3886;POTRERO FORTUNA
9;MISIONES;124;YABEBYRY;3887;RORY POTRERO
9;MISIONES;124;YABEBYRY;3888;YABEBYRY (MUNICIPIO)
10;PARAGUARI;125;PARAGUARI;3889;PARAGUARI
10;PARAGUARI;125;PARAGUARI;3890;BARRIO ESTACION
10;PARAGUARI;125;PARAGUARI;3891;BARRIO OESTE
10;PARAGUARI;125;PARAGUARI;3892;CALLE
10;PARAGUARI;125;PARAGUARI;3893;CERRO LEON
10;PARAGUARI;125;PARAGUARI;3894;CHOLOLO
10;PARAGUARI;125;PARAGUARI;3895;CHOLOLO Y
10;PARAGUARI;125;PARAGUARI;3896;COSTA 1A.Y 2A.
10;PARAGUARI;125;PARAGUARI;3897;ESTANCIA ALFONSO XIII
10;PARAGUARI;125;PARAGUARI;3898;ESTANCIA ARCA DE NOE
10;PARAGUARI;125;PARAGUARI;3899;ESTANCIA CNEL.MARTINEZ
10;PARAGUARI;125;PARAGUARI;3900;ESTANCIA DELIA CLARA
10;PARAGUARI;125;PARAGUARI;3901;ESTANCIA HERRERA
10;PARAGUARI;125;PARAGUARI;3902;ESTANCIA LA NORMA
10;PARAGUARI;125;PARAGUARI;3903;ESTANCIA MARIA AUXIADORA
10;PARAGUARI;125;PARAGUARI;3904;ESTANCIA PARAISO
10;PARAGUARI;125;PARAGUARI;3905;ESTANCIA PRIMAVERA
10;PARAGUARI;125;PARAGUARI;3906;ESTANCIA NARANJA JHAI
10;PARAGUARI;125;PARAGUARI;3907;ESTANCIA SAN ANDRES
10;PARAGUARI;125;PARAGUARI;3908;GUARNICION MILITAR
10;PARAGUARI;125;PARAGUARI;3909;MBATOVI
10;PARAGUARI;125;PARAGUARI;3910;PARAGUARI (MUNICIPIO)
10;PARAGUARI;125;PARAGUARI;3910;PARAGUARI (MUNICIPIO)
10;PARAGUARI;125;PARAGUARI;3910;PARAGUARI (MUNICIPIO)
10;PARAGUARI;125;PARAGUARI;3911;PUERTO REAL
10;PARAGUARI;125;PARAGUARI;3912;PUESTO SALINAS
10;PARAGUARI;125;PARAGUARI;3913;SOTE
10;PARAGUARI;125;PARAGUARI;5772;ESTANCIA LAS ROSAS
10;PARAGUARI;125;PARAGUARI;5773;JORGE LOPEZ MOREIRA
10;PARAGUARI;126;ACAHAY;3914;ARROYO VERDE
10;PARAGUARI;126;ACAHAY;3915;BARRIO 15 DE AGOSTO 1A.
10;PARAGUARI;126;ACAHAY;3916;BARRIO 15 DE AGOSTO 2A.
10;PARAGUARI;126;ACAHAY;3917;BARRIO M.CARD
10;PARAGUARI;126;ACAHAY;3918;BARRIO SAN BLAS
10;PARAGUARI;126;ACAHAY;3919;CARAGUATAY
10;PARAGUARI;126;ACAHAY;3920;CARAGUATAY MI
10;PARAGUARI;126;ACAHAY;3921;CERRO GUY
10;PARAGUARI;126;ACAHAY;3922;COSTA BAEZ CAAGUY
10;PARAGUARI;126;ACAHAY;3923;COSTA BAEZ YUKYTY
10;PARAGUARI;126;ACAHAY;3924;COSTA PEÑA
10;PARAGUARI;126;ACAHAY;3925;ESTACION BUENA VISTA
10;PARAGUARI;126;ACAHAY;3926;ISLERIA
10;PARAGUARI;126;ACAHAY;3927;LAGUNA PYTA
10;PARAGUARI;126;ACAHAY;3928;PINTO
10;PARAGUARI;126;ACAHAY;3929;POTRERO ARCE
10;PARAGUARI;126;ACAHAY;3930;RINCON
10;PARAGUARI;126;ACAHAY;3931;SANJITA
10;PARAGUARI;126;ACAHAY;3932;TAPYTANGUA
10;PARAGUARI;126;ACAHAY;3933;VALOIS RIVAROLA
10;PARAGUARI;126;ACAHAY;3934;YAGUARIZO
10;PARAGUARI;126;ACAHAY;3935;ÑUHAI
10;PARAGUARI;126;ACAHAY;5774;ACAHAY
10;PARAGUARI;126;ACAHAY;5774;ACAHAY
10;PARAGUARI;126;ACAHAY;5774;ACAHAY
10;PARAGUARI;126;ACAHAY;5774;ACAHAY
10;PARAGUARI;126;ACAHAY;5774;ACAHAY
10;PARAGUARI;126;ACAHAY;5774;ACAHAY
10;PARAGUARI;126;ACAHAY;5775;BARRIO N. BOGARIN
10;PARAGUARI;126;ACAHAY;5776;CERROI CUE
10;PARAGUARI;126;ACAHAY;5777;ISLA BAEZ
10;PARAGUARI;126;ACAHAY;5778;RECOLETA
10;PARAGUARI;126;ACAHAY;5779;YBYRAI TY
10;PARAGUARI;127;CAAPUCU;3936;CAAPUCU
10;PARAGUARI;127;CAAPUCU;3937;CAAPUCU (MUNICIPIO)
10;PARAGUARI;127;CAAPUCU;3937;CAAPUCU (MUNICIPIO)
10;PARAGUARI;127;CAAPUCU;3937;CAAPUCU (MUNICIPIO)
10;PARAGUARI;127;CAAPUCU;3937;CAAPUCU (MUNICIPIO)
10;PARAGUARI;127;CAAPUCU;3937;CAAPUCU (MUNICIPIO)
10;PARAGUARI;127;CAAPUCU;3937;CAAPUCU (MUNICIPIO)
10;PARAGUARI;127;CAAPUCU;3938;CAPILLA TUYA
10;PARAGUARI;127;CAAPUCU;3939;CERRITO (M. POTRERO)
10;PARAGUARI;127;CAAPUCU;3940;CERRO GUY (M.POTRERO)
10;PARAGUARI;127;CAAPUCU;3941;CHARARA
10;PARAGUARI;127;CAAPUCU;3942;COL.CNEL MONGELOS
10;PARAGUARI;127;CAAPUCU;3943;ESTANCIA BARRERITO
10;PARAGUARI;127;CAAPUCU;3944;ESTANCIA BRUYN
10;PARAGUARI;127;CAAPUCU;3945;ESTANCIA CONGO I
10;PARAGUARI;127;CAAPUCU;3946;ESTANCIA DA SILVA
10;PARAGUARI;127;CAAPUCU;3947;ESTANCIA MARTINEZ Y OTRO
10;PARAGUARI;127;CAAPUCU;3948;ESTANCIA RAMIREZ
10;PARAGUARI;127;CAAPUCU;5082;ESTANCIA SANTA TERESA
10;PARAGUARI;127;CAAPUCU;5083;ISLERIA
10;PARAGUARI;127;CAAPUCU;5084;ITAPE
10;PARAGUARI;127;CAAPUCU;5085;MANUELA CUE
10;PARAGUARI;127;CAAPUCU;5086;MBOI CUATIA
10;PARAGUARI;127;CAAPUCU;5087;PUEBLO JIMENEZ
10;PARAGUARI;127;CAAPUCU;5088;PUESTO SANTA GERTRUDIS
10;PARAGUARI;127;CAAPUCU;5089;PUESTO ARROYITO (LISBIGE)
10;PARAGUARI;127;CAAPUCU;5090;PUESTO CONGO GUAZU
10;PARAGUARI;127;CAAPUCU;5091;PUESTO LATA
10;PARAGUARI;127;CAAPUCU;5092;RETIRO ISLA ITA (M.P.)
10;PARAGUARI;127;CAAPUCU;5093;TAPE GUAZU
10;PARAGUARI;127;CAAPUCU;5094;YAGUARETE CUA
10;PARAGUARI;127;CAAPUCU;5095;YERE
10;PARAGUARI;127;CAAPUCU;5096;YPUCU
10;PARAGUARI;127;CAAPUCU;5780;CAMALOTE (M.POTRERO)
10;PARAGUARI;127;CAAPUCU;5781;COSTA POI (M.POTRERO)
10;PARAGUARI;127;CAAPUCU;5782;ESTANCIA ROMERO
10;PARAGUARI;128;CABALLERO;5097;CABALLERO
10;PARAGUARI;128;CABALLERO;5098;CABALLERO (MUNICIPIO)
10;PARAGUARI;128;CABALLERO;5098;CABALLERO (MUNICIPIO)
10;PARAGUARI;128;CABALLERO;5098;CABALLERO (MUNICIPIO)
10;PARAGUARI;128;CABALLERO;5098;CABALLERO (MUNICIPIO)
10;PARAGUARI;128;CABALLERO;5098;CABALLERO (MUNICIPIO)
10;PARAGUARI;128;CABALLERO;5098;CABALLERO (MUNICIPIO)
10;PARAGUARI;128;CABALLERO;5099;CATALAN
10;PARAGUARI;128;CABALLERO;5100;CERRO ÑU
10;PARAGUARI;128;CABALLERO;5101;CHAURIA
10;PARAGUARI;128;CABALLERO;5102;COSTA JHU
10;PARAGUARI;128;CABALLERO;5103;COSTA PUCU
10;PARAGUARI;128;CABALLERO;5104;FRANCO I
10;PARAGUARI;128;CABALLERO;5105;FRANCO ÑU
10;PARAGUARI;128;CABALLERO;5106;GUAVIRA
10;PARAGUARI;128;CABALLERO;5107;HORQUETA
10;PARAGUARI;128;CABALLERO;5108;IRIARTE
10;PARAGUARI;128;CABALLERO;5109;IRIARTE 2A.
10;PARAGUARI;128;CABALLERO;5110;ISLA SEGURA
10;PARAGUARI;128;CABALLERO;5111;ISLA SEGURA 2A.
10;PARAGUARI;128;CABALLERO;5112;LINDERO
10;PARAGUARI;128;CABALLERO;5113;LOMA PYTA
10;PARAGUARI;128;CABALLERO;5114;PIRAYUBY
10;PARAGUARI;128;CABALLERO;5115;POTRERO NARANJA TY
10;PARAGUARI;128;CABALLERO;5116;POTRERO PUCU
10;PARAGUARI;128;CABALLERO;5117;POTRERO YBATE
10;PARAGUARI;128;CABALLERO;5118;PUERTO FRUTOS
10;PARAGUARI;128;CABALLERO;5119;RETIRO LA HERRADURA
10;PARAGUARI;128;CABALLERO;5120;SAN ANTONIO
10;PARAGUARI;128;CABALLERO;5121;SAN CRISTOBAL
10;PARAGUARI;128;CABALLERO;5122;TTE. MARTINEZ
10;PARAGUARI;128;CABALLERO;5123;ZORRILLA CUE
